event_key,formation_date,action_date,selection_as_of,ts_code,name,trade_date,trading_day_number,is_action_date,data_status,open,high,low,close,pre_close,pct_chg_percent,volume_shares,amount_cny,adj_factor,entry_open_raw,entry_open_adjusted,open_return_since_entry,high_return_since_entry,low_return_since_entry,close_return_since_entry,max_close_return_so_far,max_high_return_so_far,mae_since_entry,close_drawdown_from_peak,available_at,availability_precision,quality_status,price_basis
formal:2026-08-20:603969.SH:selected,2026-08-20,2026-08-21,2026-08-21T09:10:00+08:00,603969.SH,银龙股份,2026-08-25,3,False,available,7.06,7.59,7.05,7.37,7.1,3.8028,33300994.0,245429035.0,4.8099,7.19,34.583181,-0.018080667593880606,0.05563282336578568,-0.019471488178025242,0.025034770514603455,0.025034770514603455,0.05563282336578568,-0.019471488178025242,0.0,2026-08-25T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-20:603969.SH:selected,2026-08-20,2026-08-21,2026-08-21T09:10:00+08:00,603969.SH,银龙股份,2026-08-26,4,False,available,7.42,7.68,7.34,7.6,7.37,3.1208,24766117.0,186001269.0,4.8099,7.19,34.583181,0.03198887343532686,0.0681502086230874,0.020862308762169546,0.057023643949930314,0.057023643949930314,0.0681502086230874,-0.019471488178025242,0.0,2026-08-26T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-20:603969.SH:selected,2026-08-20,2026-08-21,2026-08-21T09:10:00+08:00,603969.SH,银龙股份,2026-08-27,5,False,available,7.59,7.62,7.51,7.57,7.6,-0.3947,13625298.000000002,103075525.0,4.8099,7.19,34.583181,0.05563282336578568,0.05980528511821959,0.044506258692628586,0.052851182197496405,0.057023643949930314,0.0681502086230874,-0.019471488178025242,-0.003947368421052588,2026-08-27T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-20:603969.SH:selected,2026-08-20,2026-08-21,2026-08-21T09:10:00+08:00,603969.SH,银龙股份,2026-08-28,6,False,available,7.68,7.82,7.54,7.71,7.57,1.8494,17103465.0,132072013.0,4.8099,7.19,34.583181,0.0681502086230874,0.08762169680111254,0.048678720445062496,0.07232267037552131,0.07232267037552131,0.08762169680111254,-0.019471488178025242,0.0,2026-08-28T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-20:603969.SH:selected,2026-08-20,2026-08-21,2026-08-21T09:10:00+08:00,603969.SH,银龙股份,2026-08-31,7,False,available,7.73,7.79,7.66,7.76,7.71,0.6485,10600495.0,81963890.0,4.8099,7.19,34.583181,0.07510431154381059,0.08344923504867863,0.06536856745479835,0.07927677329624472,0.07927677329624472,0.08762169680111254,-0.019471488178025242,0.0,2026-08-31T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-20:600737.SH:selected,2026-08-20,2026-08-21,2026-08-21T09:10:00+08:00,600737.SH,中粮糖业,2026-08-21,1,True,available,15.41,15.5,14.43,14.56,15.85,-8.1388,102973376.0,1517422100.0,14.4805,15.41,223.14450499999998,0.0,0.005840363400389403,-0.06359506813757299,-0.05515898767034377,-0.05515898767034377,0.005840363400389403,-0.06359506813757299,0.0,2026-08-21T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-20:600737.SH:selected,2026-08-20,2026-08-21,2026-08-21T09:10:00+08:00,600737.SH,中粮糖业,2026-08-24,2,False,available,14.77,15.22,14.38,14.54,14.56,-0.1374,77068612.0,1141894021.0,14.4805,15.41,223.14450499999998,-0.04153147306943539,-0.012329656067488481,-0.06683971447112258,-0.05645684620376379,-0.05515898767034377,0.005840363400389403,-0.06683971447112258,-0.0013736263736265908,2026-08-24T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-20:600737.SH:selected,2026-08-20,2026-08-21,2026-08-21T09:10:00+08:00,600737.SH,中粮糖业,2026-08-25,3,False,available,14.21,15.4,14.21,14.74,14.54,1.3755,84240377.0,1257727802.0,14.4805,15.41,223.14450499999998,-0.07787151200519127,-0.0006489292667098967,-0.07787151200519127,-0.04347826086956519,-0.04347826086956519,0.005840363400389403,-0.07787151200519127,0.0,2026-08-25T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-20:600737.SH:selected,2026-08-20,2026-08-21,2026-08-21T09:10:00+08:00,600737.SH,中粮糖业,2026-08-26,4,False,available,14.29,14.8,14.29,14.55,14.74,-1.289,60568818.99999999,883543488.0,14.4805,15.41,223.14450499999998,-0.0726800778715121,-0.039584685269305586,-0.0726800778715121,-0.05580791693705378,-0.04347826086956519,0.005840363400389403,-0.07787151200519127,-0.012890094979647215,2026-08-26T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-20:600737.SH:selected,2026-08-20,2026-08-21,2026-08-21T09:10:00+08:00,600737.SH,中粮糖业,2026-08-27,5,False,available,14.8,15.75,14.77,15.33,14.55,5.3608,98247632.0,1488675586.0,14.4805,15.41,223.14450499999998,-0.039584685269305586,0.022063595068137598,-0.04153147306943539,-0.005191434133679396,-0.005191434133679396,0.022063595068137598,-0.07787151200519127,0.0,2026-08-27T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-20:600737.SH:selected,2026-08-20,2026-08-21,2026-08-21T09:10:00+08:00,600737.SH,中粮糖业,2026-08-28,6,False,available,16.09,16.5,15.86,16.03,15.33,4.5662,112848771.0,1825970002.0,14.4805,15.41,223.14450499999998,0.044127190136275196,0.07073329007138218,0.029201817001946795,0.040233614536015816,0.040233614536015816,0.07073329007138218,-0.07787151200519127,0.0,2026-08-28T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-20:600737.SH:selected,2026-08-20,2026-08-21,2026-08-21T09:10:00+08:00,600737.SH,中粮糖业,2026-08-31,7,False,available,16.03,16.03,14.81,15.04,16.03,-6.1759,109128847.0,1673202820.0,14.4805,15.41,223.14450499999998,0.040233614536015816,0.040233614536015816,-0.03893575600259569,-0.0240103828682674,0.040233614536015816,0.07073329007138218,-0.07787151200519127,-0.06175920149719305,2026-08-31T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-21:600583.SH:selected,2026-08-21,2026-08-24,2026-08-23T09:05:02+08:00,600583.SH,海油工程,2026-08-24,1,True,available,6.0,6.12,5.89,6.1,6.12,-0.3268,43340500.0,262486718.0,23.1424,6.0,138.8544,0.0,0.020000000000000018,-0.018333333333333424,0.016666666666666607,0.016666666666666607,0.020000000000000018,-0.018333333333333424,0.0,2026-08-24T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-21:600583.SH:selected,2026-08-21,2026-08-24,2026-08-23T09:05:02+08:00,600583.SH,海油工程,2026-08-25,2,False,available,6.07,6.15,6.01,6.06,6.1,-0.6557,26492706.0,161007621.0,23.1424,6.0,138.8544,0.011666666666666714,0.025000000000000133,0.0016666666666664831,0.010000000000000009,0.016666666666666607,0.025000000000000133,-0.018333333333333424,-0.006557377049180246,2026-08-25T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-21:600583.SH:selected,2026-08-21,2026-08-24,2026-08-23T09:05:02+08:00,600583.SH,海油工程,2026-08-26,3,False,available,5.95,6.04,5.92,6.0,6.06,-0.9901,33246208.0,199422207.0,23.1424,6.0,138.8544,-0.008333333333333304,0.006666666666666599,-0.013333333333333308,0.0,0.016666666666666607,0.025000000000000133,-0.018333333333333424,-0.016393442622950727,2026-08-26T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-21:600583.SH:selected,2026-08-21,2026-08-24,2026-08-23T09:05:02+08:00,600583.SH,海油工程,2026-08-27,4,False,available,5.99,6.14,5.96,6.11,6.0,1.8333,30726440.999999996,186192105.0,23.1424,6.0,138.8544,-0.0016666666666667052,0.023333333333333206,-0.006666666666666821,0.018333333333333313,0.018333333333333313,0.025000000000000133,-0.018333333333333424,0.0,2026-08-27T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-21:600583.SH:selected,2026-08-21,2026-08-24,2026-08-23T09:05:02+08:00,600583.SH,海油工程,2026-08-28,5,False,available,6.1,6.19,6.06,6.15,6.11,0.6547,27326284.999999996,167828428.0,23.1424,6.0,138.8544,0.016666666666666607,0.03166666666666651,0.010000000000000009,0.025000000000000133,0.025000000000000133,0.03166666666666651,-0.018333333333333424,0.0,2026-08-28T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-21:600583.SH:selected,2026-08-21,2026-08-24,2026-08-23T09:05:02+08:00,600583.SH,海油工程,2026-08-31,6,False,available,6.2,6.22,6.11,6.16,6.15,0.1626,33071400.0,203947054.0,23.1424,6.0,138.8544,0.033333333333333215,0.0366666666666664,0.018333333333333313,0.026666666666666616,0.026666666666666616,0.0366666666666664,-0.018333333333333424,0.0,2026-08-31T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-21:600980.SH:selected,2026-08-21,2026-08-24,2026-08-23T09:05:02+08:00,600980.SH,北矿科技,2026-08-24,1,True,available,20.09,20.29,19.68,19.93,20.02,-0.4496,2912492.0,57991587.0,1.8369,20.09,36.903321,0.0,0.009955201592832141,-0.020408163265306145,-0.007964161274265691,-0.007964161274265691,0.009955201592832141,-0.020408163265306145,0.0,2026-08-24T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-21:600980.SH:selected,2026-08-21,2026-08-24,2026-08-23T09:05:02+08:00,600980.SH,北矿科技,2026-08-25,2,False,available,19.69,20.17,19.6,19.86,19.93,-0.3512,2145692.0,42533343.0,1.8369,20.09,36.903321,-0.019910403185664394,0.003982080637133123,-0.024390243902438824,-0.011448481831756951,-0.007964161274265691,0.009955201592832141,-0.024390243902438824,-0.00351229302558953,2026-08-25T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-21:600980.SH:selected,2026-08-21,2026-08-24,2026-08-23T09:05:02+08:00,600980.SH,北矿科技,2026-08-26,3,False,available,19.82,20.08,19.75,19.75,19.86,-0.5539,2049541.9999999998,40751588.0,1.8369,20.09,36.903321,-0.013439522150323402,-0.0004977600796416404,-0.016923842707814885,-0.016923842707814885,-0.007964161274265691,0.009955201592832141,-0.024390243902438824,-0.009031610637230458,2026-08-26T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-21:600980.SH:selected,2026-08-21,2026-08-24,2026-08-23T09:05:02+08:00,600980.SH,北矿科技,2026-08-27,4,False,available,19.68,20.46,19.62,20.33,19.75,2.9367,3121100.0,62821956.0,1.8369,20.09,36.903321,-0.020408163265306145,0.018417122946739806,-0.023394723743155765,0.011946241911398703,0.011946241911398703,0.018417122946739806,-0.024390243902438824,0.0,2026-08-27T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-21:600980.SH:selected,2026-08-21,2026-08-24,2026-08-23T09:05:02+08:00,600980.SH,北矿科技,2026-08-28,5,False,available,20.47,20.47,20.06,20.12,20.33,-1.033,1890600.0,38089970.0,1.8369,20.09,36.903321,0.018914883026381224,0.018914883026381224,-0.00149328023892481,0.0014932802389249211,0.011946241911398703,0.018914883026381224,-0.024390243902438824,-0.010329562223315158,2026-08-28T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-21:600980.SH:selected,2026-08-21,2026-08-24,2026-08-23T09:05:02+08:00,600980.SH,北矿科技,2026-08-31,6,False,available,20.0,20.06,19.76,19.92,20.12,-0.994,2697199.0,53744365.0,1.8369,20.09,36.903321,-0.00447984071677443,-0.00149328023892481,-0.016426082628173133,-0.008461921353907331,0.011946241911398703,0.018914883026381224,-0.024390243902438824,-0.02016724053123453,2026-08-31T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-24:000690.SZ:selected,2026-08-24,2026-08-25,2026-08-25T09:05:00+08:00,000690.SZ,宝新能源,2026-08-25,1,True,available,4.94,4.98,4.88,4.93,5.0,-1.4,71310970.0,351264686.79,51.9003,4.94,256.38748200000003,0.0,0.00809716599190291,-0.012145748987854477,-0.002024291497975894,-0.002024291497975894,0.00809716599190291,-0.012145748987854477,0.0,2026-08-25T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-24:000690.SZ:selected,2026-08-24,2026-08-25,2026-08-25T09:05:00+08:00,000690.SZ,宝新能源,2026-08-26,2,False,available,4.91,4.96,4.89,4.93,4.93,0.0,50778371.0,250362820.21,51.9003,4.94,256.38748200000003,-0.006072874493927238,0.004048582995951344,-0.010121457489878694,-0.002024291497975894,-0.002024291497975894,0.00809716599190291,-0.012145748987854477,0.0,2026-08-26T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-24:000690.SZ:selected,2026-08-24,2026-08-25,2026-08-25T09:05:00+08:00,000690.SZ,宝新能源,2026-08-27,3,False,available,4.9,4.91,4.83,4.91,4.93,-0.4057,50836989.0,247194350.32999998,51.9003,4.94,256.38748200000003,-0.00809716599190291,-0.006072874493927238,-0.022267206477732948,-0.006072874493927238,-0.002024291497975894,0.00809716599190291,-0.022267206477732948,-0.0040567951318457585,2026-08-27T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-24:000690.SZ:selected,2026-08-24,2026-08-25,2026-08-25T09:05:00+08:00,000690.SZ,宝新能源,2026-08-28,4,False,available,4.9,4.92,4.86,4.9,4.91,-0.2037,36726149.0,179625884.59,51.9003,4.94,256.38748200000003,-0.00809716599190291,-0.004048582995951566,-0.01619433198380571,-0.00809716599190291,-0.002024291497975894,0.00809716599190291,-0.022267206477732948,-0.006085192697768638,2026-08-28T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-24:000690.SZ:selected,2026-08-24,2026-08-25,2026-08-25T09:05:00+08:00,000690.SZ,宝新能源,2026-08-31,5,False,available,4.89,4.94,4.86,4.9,4.9,0.0,36133539.0,176920208.87,51.9003,4.94,256.38748200000003,-0.010121457489878694,0.0,-0.01619433198380571,-0.00809716599190291,-0.002024291497975894,0.00809716599190291,-0.022267206477732948,-0.006085192697768638,2026-08-31T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-24:601998.SH:selected,2026-08-24,2026-08-25,2026-08-25T09:05:00+08:00,601998.SH,中信银行,2026-08-25,1,True,available,8.58,8.66,8.48,8.51,8.56,-0.5841,105093736.00000001,899664576.0,2.106,8.58,18.06948,0.0,0.00932400932400923,-0.011655011655011593,-0.00815850815850816,-0.00815850815850816,0.00932400932400923,-0.011655011655011593,0.0,2026-08-25T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-24:601998.SH:selected,2026-08-24,2026-08-25,2026-08-25T09:05:00+08:00,601998.SH,中信银行,2026-08-26,2,False,available,8.46,8.7,8.44,8.65,8.51,1.6451,80402159.0,691287581.0,2.106,8.58,18.06948,-0.013986013986013845,0.013986013986013957,-0.01631701631701632,0.00815850815850827,0.00815850815850827,0.013986013986013957,-0.01631701631701632,0.0,2026-08-26T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-24:601998.SH:selected,2026-08-24,2026-08-25,2026-08-25T09:05:00+08:00,601998.SH,中信银行,2026-08-27,3,False,available,8.58,8.69,8.49,8.66,8.65,0.1156,76294297.0,655838867.0,2.106,8.58,18.06948,0.0,0.012820512820512775,-0.010489510489510523,0.00932400932400923,0.00932400932400923,0.013986013986013957,-0.01631701631701632,0.0,2026-08-27T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-24:601998.SH:selected,2026-08-24,2026-08-25,2026-08-25T09:05:00+08:00,601998.SH,中信银行,2026-08-28,4,False,available,8.65,8.79,8.59,8.72,8.66,0.6928,57387747.0,500734434.0,2.106,8.58,18.06948,0.00815850815850827,0.02447552447552437,0.0011655011655011815,0.01631701631701632,0.01631701631701632,0.02447552447552437,-0.01631701631701632,0.0,2026-08-28T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-24:601998.SH:selected,2026-08-24,2026-08-25,2026-08-25T09:05:00+08:00,601998.SH,中信银行,2026-08-31,5,False,available,8.75,8.95,8.73,8.85,8.72,1.4908,74379425.0,659485249.0,2.106,8.58,18.06948,0.019813519813519864,0.04312354312354305,0.017482517482517723,0.03146853146853146,0.03146853146853146,0.04312354312354305,-0.01631701631701632,0.0,2026-08-31T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-25:002274.SZ:selected,2026-08-25,2026-08-26,2026-08-26T09:05:00+08:00,002274.SZ,华昌化工,2026-08-26,1,True,missing_equity_daily,,,,,,,,,,,,,,,,,,,,,,,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-25:002274.SZ:selected,2026-08-25,2026-08-26,2026-08-26T09:05:00+08:00,002274.SZ,华昌化工,2026-08-27,2,False,missing_equity_daily,,,,,,,,,,,,,,,,,,,,,,,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-25:002274.SZ:selected,2026-08-25,2026-08-26,2026-08-26T09:05:00+08:00,002274.SZ,华昌化工,2026-08-28,3,False,missing_equity_daily,,,,,,,,,,,,,,,,,,,,,,,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-25:002274.SZ:selected,2026-08-25,2026-08-26,2026-08-26T09:05:00+08:00,002274.SZ,华昌化工,2026-08-31,4,False,missing_equity_daily,,,,,,,,,,,,,,,,,,,,,,,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-25:603408.SH:selected,2026-08-25,2026-08-26,2026-08-26T09:05:00+08:00,603408.SH,建霖家居,2026-08-26,1,True,available,11.42,11.65,11.26,11.51,11.4,0.9649,8041261.0,92492096.0,1.3069,11.42,14.924798,0.0,0.020140105078809034,-0.014010507880910628,0.007880910683012221,0.007880910683012221,0.020140105078809034,-0.014010507880910628,0.0,2026-08-26T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-25:603408.SH:selected,2026-08-25,2026-08-26,2026-08-26T09:05:00+08:00,603408.SH,建霖家居,2026-08-27,2,False,available,11.49,11.6,11.36,11.56,11.51,0.4344,4259200.0,48966779.0,1.3069,11.42,14.924798,0.0061295971978985175,0.015761821366024442,-0.005253940455341555,0.012259194395796813,0.012259194395796813,0.020140105078809034,-0.014010507880910628,0.0,2026-08-27T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-25:603408.SH:selected,2026-08-25,2026-08-26,2026-08-26T09:05:00+08:00,603408.SH,建霖家居,2026-08-28,3,False,available,11.52,11.7,11.4,11.64,11.56,0.692,3645161.0,42117453.0,1.3069,11.42,14.924798,0.008756567425569184,0.024518388791593626,-0.0017513134851138146,0.019264448336252293,0.019264448336252293,0.024518388791593626,-0.014010507880910628,0.0,2026-08-28T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-25:603408.SH:selected,2026-08-25,2026-08-26,2026-08-26T09:05:00+08:00,603408.SH,建霖家居,2026-08-31,4,False,available,11.52,12.0,11.52,11.81,11.64,1.4605,5094153.0,60416505.0,1.3069,11.42,14.924798,0.008756567425569184,0.0507880910683014,0.008756567425569184,0.03415061295971977,0.03415061295971977,0.0507880910683014,-0.014010507880910628,0.0,2026-08-31T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-25:300473.SZ:selected,2026-08-25,2026-08-26,2026-08-26T09:05:00+08:00,300473.SZ,德尔股份,2026-08-26,1,True,available,24.71,25.75,24.16,25.47,24.59,3.5787,11912458.0,298871046.35,1.058,24.71,26.14318,0.0,0.04208822339133955,-0.022258195062727637,0.030756778632132775,0.030756778632132775,0.04208822339133955,-0.022258195062727637,0.0,2026-08-26T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-25:300473.SZ:selected,2026-08-25,2026-08-26,2026-08-26T09:05:00+08:00,300473.SZ,德尔股份,2026-08-27,2,False,available,25.47,27.18,25.31,26.9,25.47,5.6144,12117007.0,321569668.58,1.058,24.71,26.14318,0.030756778632132775,0.09995953055443141,0.024281667341157442,0.08862808579522463,0.08862808579522463,0.09995953055443141,-0.022258195062727637,0.0,2026-08-27T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-25:300473.SZ:selected,2026-08-25,2026-08-26,2026-08-26T09:05:00+08:00,300473.SZ,德尔股份,2026-08-28,3,False,available,26.58,29.23,26.5,27.7,26.9,2.974,12624040.0,352217138.95,1.058,24.71,26.14318,0.07567786321327397,0.18292189397005254,0.07244030756778641,0.12100364225010107,0.12100364225010107,0.18292189397005254,-0.022258195062727637,0.0,2026-08-28T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-25:300473.SZ:selected,2026-08-25,2026-08-26,2026-08-26T09:05:00+08:00,300473.SZ,德尔股份,2026-08-31,4,False,available,27.9,27.9,27.06,27.71,27.7,0.0361,8932624.0,245511864.88,1.058,24.71,26.14318,0.1290975313638203,0.1290975313638203,0.09510319708619996,0.12140833670578721,0.12140833670578721,0.18292189397005254,-0.022258195062727637,0.0,2026-08-31T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-26:300107.SZ:selected,2026-08-26,2026-08-27,2026-08-27T09:05:00+08:00,300107.SZ,建新股份,2026-08-27,1,True,available,6.8,6.96,6.7,6.8,6.87,-1.0189,23430368.0,159756145.6,9.8908,6.8,67.25744,0.0,0.0235294117647058,-0.014705882352941235,0.0,0.0,0.0235294117647058,-0.014705882352941235,0.0,2026-08-27T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-26:300107.SZ:selected,2026-08-26,2026-08-27,2026-08-27T09:05:00+08:00,300107.SZ,建新股份,2026-08-28,2,False,available,6.87,7.04,6.81,6.96,6.8,2.3529,15858100.0,110213287.0,9.8908,6.8,67.25744,0.010294117647058787,0.0352941176470587,0.0014705882352941124,0.0235294117647058,0.0235294117647058,0.0352941176470587,-0.014705882352941235,0.0,2026-08-28T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-26:300107.SZ:selected,2026-08-26,2026-08-27,2026-08-27T09:05:00+08:00,300107.SZ,建新股份,2026-08-31,3,False,available,6.9,7.04,6.78,6.97,6.96,0.1437,16366568.0,113173623.64,9.8908,6.8,67.25744,0.014705882352941124,0.0352941176470587,-0.002941176470588336,0.025000000000000133,0.025000000000000133,0.0352941176470587,-0.014705882352941235,0.0,2026-08-31T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-26:301289.SZ:selected,2026-08-26,2026-08-27,2026-08-27T09:05:00+08:00,301289.SZ,国缆检测,2026-08-27,1,True,available,46.07,46.65,45.5,46.65,47.06,-0.8712,2904162.0,134142801.27,1.3503,46.07,62.208321000000005,0.0,0.012589537660082417,-0.01237247666594321,0.012589537660082417,0.012589537660082417,0.012589537660082417,-0.01237247666594321,0.0,2026-08-27T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-26:301289.SZ:selected,2026-08-26,2026-08-27,2026-08-27T09:05:00+08:00,301289.SZ,国缆检测,2026-08-28,2,False,available,45.9,46.4,45.1,45.13,46.65,-3.2583,2122000.0,96676199.04,1.3503,46.07,62.208321000000005,-0.0036900369003691758,0.007163012806598479,-0.021054916431517356,-0.020403733449099182,0.012589537660082417,0.012589537660082417,-0.021054916431517356,-0.03258306538049294,2026-08-28T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-26:301289.SZ:selected,2026-08-26,2026-08-27,2026-08-27T09:05:00+08:00,301289.SZ,国缆检测,2026-08-31,3,False,available,44.51,45.06,44.31,44.95,45.13,-0.3988,1212400.0,54251106.62,1.3503,46.07,62.208321000000005,-0.0338615150857392,-0.021923160408074627,-0.03820273496852611,-0.024310831343607564,0.012589537660082417,0.012589537660082417,-0.03820273496852611,-0.03644158628081451,2026-08-31T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-26:300082.SZ:selected,2026-08-26,2026-08-27,2026-08-27T09:05:00+08:00,300082.SZ,奥克股份,2026-08-27,1,True,available,8.8,8.83,8.47,8.6,8.88,-3.1532,29776530.0,255416877.94,8.274,8.8,72.8112,0.0,0.003409090909090695,-0.03749999999999998,-0.022727272727272818,-0.022727272727272818,0.003409090909090695,-0.03749999999999998,0.0,2026-08-27T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
formal:2026-08-26:300082.SZ:selected,2026-08-26,2026-08-27,2026-08-27T09:05:00+08:00,300082.SZ,奥克股份,2026-08-28,2,False,available,8.6,8.84,8.6,8.65,8.6,0.5814,20510719.0,178996435.02,8.274,8.8,72.8112,-0.022727272727272818,0.004545454545454408,-0.022727272727272818,-0.017045454545454586,-0.017045454545454586,0.004545454545454408,-0.03749999999999998,0.0,2026-08-28T07:01:00+00:00,inferred_from_endpoint_policy,passed,raw_ohlc; cumulative_returns_use_ohlc_times_adj_factor
